hour of year	Mass Flow Rate	TsupplyDhw
1387.0333	240	45
1387.0667	0	45
1387.1	0	45
1387.1333	0	45
1387.1667	0	45
1387.2	0	45
1387.2333	0	45
1387.2667	0	45
1387.3	0	45
1387.3333	0	45
1387.3667	0	45
1387.4	0	45
1387.4333	0	45
1387.4667	0	45
1387.5	0	45
1387.5333	0	45
1387.5667	0	45
1387.6	0	45
1387.6333	0	45
1387.6667	0	45
1387.7	0	45
1387.7333	0	45
1387.7667	0	45
1387.8	0	45
1387.8333	0	45
1387.8667	0	45
1387.9	0	45
1387.9333	0	45
1387.9667	0	45
1388	0	45
1388.0333	0	45
1388.0667	0	45
1388.1	0	45
1388.1333	0	45
1388.1667	0	45
1388.2	0	45
1388.2333	0	45
1388.2667	0	45
1388.3	0	45
1388.3333	0	45
1388.3667	0	45
1388.4	0	45
1388.4333	0	45
1388.4667	0	45
1388.5	0	45
1388.5333	293.3333333	45
1388.5667	293.3333333	45
1388.6	0	45
1388.6333	0	45
1388.6667	0	45
1388.7	0	45
1388.7333	0	45
1388.7667	0	45
1388.8	0	45
1388.8333	0	45
1388.8667	0	45
1388.9	0	45
1388.9333	0	45
1388.9667	0	45
1389	0	45
1389.0333	0	45
1389.0667	0	45
1389.1	0	45
1389.1333	0	45
1389.1667	0	45
1389.2	0	45
1389.2333	0	45
1389.2667	240	45
1389.3	0	45
1389.3333	0	45
1389.3667	0	45
1389.4	0	45
1389.4333	0	45
1389.4667	0	45
1389.5	0	45
1389.5333	600	45
1389.5667	600	45
1389.6	0	45
1389.6333	0	45
1389.6667	0	45
1389.7	0	45
1389.7333	0	45
1389.7667	0	45
1389.8	0	45
1389.8333	0	45
1389.8667	0	45
1389.9	0	45
1389.9333	0	45
1389.9667	0	45
1390	0	45
1390.0333	0	45
1390.0667	0	45
1390.1	0	45
1390.1333	0	45
1390.1667	0	45
1390.2	0	45
1390.2333	0	45
1390.2667	0	45
1390.3	0	45
1390.3333	0	45
1390.3667	0	45
1390.4	0	45
1390.4333	0	45
1390.4667	0	45
1390.5	0	45
1390.5333	0	45
1390.5667	0	45
1390.6	0	45
1390.6333	0	45
1390.6667	0	45
1390.7	0	45
1390.7333	0	45
1390.7667	0	45
1390.8	0	45
1390.8333	0	45
1390.8667	0	45
1390.9	0	45
1390.9333	0	45
1390.9667	0	45
1391	0	45
1391.0333	0	45
1391.0667	0	45
1391.1	0	45
1391.1333	0	45
1391.1667	0	45
1391.2	0	45
1391.2333	0	45
1391.2667	0	45
1391.3	0	45
1391.3333	0	45
1391.3667	0	45
1391.4	0	45
1391.4333	0	45
1391.4667	0	45
1391.5	0	45
1391.5333	0	45
1391.5667	0	45
1391.6	0	45
1391.6333	0	45
1391.6667	0	45
1391.7	0	45
1391.7333	0	45
1391.7667	0	45
1391.8	0	45
1391.8333	0	45
1391.8667	0	45
1391.9	0	45
1391.9333	0	45
1391.9667	0	45
1392	0	45
1392.0333	0	45
1392.0667	0	45
1392.1	0	45
1392.1333	0	45
1392.1667	0	45
1392.2	0	45
1392.2333	0	45
1392.2667	0	45
1392.3	0	45
1392.3333	0	45
1392.3667	0	45
1392.4	0	45
1392.4333	0	45
1392.4667	0	45
1392.5	0	45
1392.5333	0	45
1392.5667	0	45
1392.6	0	45
1392.6333	0	45
1392.6667	0	45
1392.7	0	45
1392.7333	0	45
1392.7667	0	45
1392.8	0	45
1392.8333	0	45
1392.8667	0	45
1392.9	0	45
1392.9333	0	45
1392.9667	0	45
1393	0	45
1393.0333	0	45
1393.0667	0	45
1393.1	0	45
1393.1333	0	45
1393.1667	0	45
1393.2	0	45
1393.2333	0	45
1393.2667	0	45
1393.3	0	45
1393.3333	0	45
1393.3667	0	45
1393.4	0	45
1393.4333	0	45
1393.4667	0	45
1393.5	0	45
1393.5333	0	45
1393.5667	0	45
1393.6	0	45
1393.6333	0	45
1393.6667	0	45
1393.7	0	45
1393.7333	0	45
1393.7667	0	45
1393.8	0	45
1393.8333	0	45
1393.8667	0	45
1393.9	0	45
1393.9333	0	45
1393.9667	0	45
1394	0	45
1394.0333	0	45
1394.0667	0	45
1394.1	0	45
1394.1333	0	45
1394.1667	0	45
1394.2	0	45
1394.2333	0	45
1394.2667	0	45
1394.3	0	45
1394.3333	0	45
1394.3667	0	45
1394.4	0	45
1394.4333	0	45
1394.4667	0	45
1394.5	0	45
1394.5333	0	45
1394.5667	0	45
1394.6	0	45
1394.6333	0	45
1394.6667	0	45
1394.7	0	45
1394.7333	0	45
1394.7667	0	45
1394.8	0	45
1394.8333	0	45
1394.8667	0	45
1394.9	0	45
1394.9333	0	45
1394.9667	0	45
1395	0	45
1395.0333	0	45
1395.0667	0	45
1395.1	0	45
1395.1333	0	45
1395.1667	0	45
1395.2	0	45
1395.2333	0	45
1395.2667	0	45
1395.3	0	45
1395.3333	0	45
1395.3667	0	45
1395.4	0	45
1395.4333	0	45
1395.4667	0	45
1395.5	0	45
1395.5333	0	45
1395.5667	0	45
1395.6	0	45
1395.6333	0	45
1395.6667	0	45
1395.7	0	45
1395.7333	0	45
1395.7667	0	45
1395.8	0	45
1395.8333	0	45
1395.8667	0	45
1395.9	0	45
1395.9333	0	45
1395.9667	0	45
1396	0	45
1396.0333	0	45
1396.0667	0	45
1396.1	0	45
1396.1333	0	45
1396.1667	0	45
1396.2	0	45
1396.2333	0	45
1396.2667	0	45
1396.3	0	45
1396.3333	0	45
1396.3667	0	45
1396.4	0	45
1396.4333	0	45
1396.4667	0	45
1396.5	0	45
1396.5333	0	45
1396.5667	0	45
1396.6	0	45
1396.6333	0	45
1396.6667	0	45
1396.7	0	45
1396.7333	0	45
1396.7667	0	45
1396.8	0	45
1396.8333	0	45
1396.8667	0	45
1396.9	0	45
1396.9333	0	45
1396.9667	0	45
1397	0	45
1397.0333	0	45
1397.0667	0	45
1397.1	0	45
1397.1333	0	45
1397.1667	0	45
1397.2	0	45
1397.2333	0	45
1397.2667	0	45
1397.3	0	45
1397.3333	0	45
1397.3667	0	45
1397.4	0	45
1397.4333	0	45
1397.4667	0	45
1397.5	0	45
1397.5333	0	45
1397.5667	0	45
1397.6	0	45
1397.6333	0	45
1397.6667	0	45
1397.7	0	45
1397.7333	0	45
1397.7667	0	45
1397.8	0	45
1397.8333	0	45
1397.8667	0	45
1397.9	0	45
1397.9333	0	45
1397.9667	0	45
1398	0	45
1398.0333	0	45
1398.0667	0	45
1398.1	0	45
1398.1333	0	45
1398.1667	0	45
1398.2	0	45
1398.2333	0	45
1398.2667	0	45
1398.3	0	45
1398.3333	0	45
1398.3667	0	45
1398.4	0	45
1398.4333	0	45
1398.4667	0	45
1398.5	0	45
1398.5333	0	45
1398.5667	0	45
1398.6	0	45
1398.6333	0	45
1398.6667	0	45
1398.7	0	45
1398.7333	0	45
1398.7667	0	45
1398.8	0	45
1398.8333	0	45
1398.8667	0	45
1398.9	0	45
1398.9333	0	45
1398.9667	0	45
1399	0	45
1399.0333	240	45
1399.0667	0	45
1399.1	0	45
1399.1333	0	45
1399.1667	0	45
1399.2	0	45
1399.2333	0	45
1399.2667	600	45
1399.3	600	45
1399.3333	0	45
1399.3667	0	45
1399.4	0	45
1399.4333	0	45
1399.4667	0	45
1399.5	0	45
1399.5333	240	45
1399.5667	0	45
1399.6	0	45
1399.6333	0	45
1399.6667	0	45
1399.7	0	45
1399.7333	0	45
1399.7667	0	45
1399.8	0	45
1399.8333	0	45
1399.8667	0	45
1399.9	0	45
1399.9333	0	45
1399.9667	0	45
1400	0	45
1400.0333	240	45
1400.0667	0	45
1400.1	0	45
1400.1333	0	45
1400.1667	0	45
1400.2	0	45
1400.2333	0	45
1400.2667	240	45
1400.3	0	45
1400.3333	0	45
1400.3667	0	45
1400.4	0	45
1400.4333	0	45
1400.4667	0	45
1400.5	0	45
1400.5333	240	45
1400.5667	0	45
1400.6	0	45
1400.6333	0	45
1400.6667	0	45
1400.7	0	45
1400.7333	0	45
1400.7667	240	45
1400.8	0	45
1400.8333	0	45
1400.8667	0	45
1400.9	0	45
1400.9333	0	45
1400.9667	0	45
1401	0	45
1401.0333	240	45
1401.0667	0	45
1401.1	0	45
1401.1333	0	45
1401.1667	0	45
1401.2	0	45
1401.2333	0	45
1401.2667	0	45
1401.3	0	45
1401.3333	0	45
1401.3667	0	45
1401.4	0	45
1401.4333	0	45
1401.4667	0	45
1401.5	0	45
1401.5333	240	45
1401.5667	0	45
1401.6	0	45
1401.6333	0	45
1401.6667	0	45
1401.7	0	45
1401.7333	0	45
1401.7667	0	45
1401.8	0	45
1401.8333	0	45
1401.8667	0	45
1401.9	0	45
1401.9333	0	45
1401.9667	0	45
1402	0	45
1402.0333	0	45
1402.0667	0	45
1402.1	0	45
1402.1333	0	45
1402.1667	0	45
1402.2	0	45
1402.2333	0	45
1402.2667	0	45
1402.3	0	45
1402.3333	0	45
1402.3667	0	45
1402.4	0	45
1402.4333	0	45
1402.4667	0	45
1402.5	0	45
1402.5333	240	45
1402.5667	0	45
1402.6	0	45
1402.6333	0	45
1402.6667	0	45
1402.7	0	45
1402.7333	0	45
1402.7667	0	45
1402.8	0	45
1402.8333	0	45
1402.8667	0	45
1402.9	0	45
1402.9333	0	45
1402.9667	0	45
1403	0	45
1403.0333	0	45
1403.0667	0	45
1403.1	0	45
1403.1333	0	45
1403.1667	0	45
1403.2	0	45
1403.2333	0	45
1403.2667	0	45
1403.3	0	45
1403.3333	0	45
1403.3667	0	45
1403.4	0	45
1403.4333	0	45
1403.4667	0	45
1403.5	0	45
1403.5333	240	45
1403.5667	0	45
1403.6	0	45
1403.6333	0	45
1403.6667	0	45
1403.7	0	45
1403.7333	0	45
1403.7667	240	45
1403.8	0	45
1403.8333	0	45
1403.8667	0	45
1403.9	0	45
1403.9333	0	45
1403.9667	0	45
1404	0	45
1404.0333	0	45
1404.0667	0	45
1404.1	0	45
1404.1333	0	45
1404.1667	0	45
1404.2	0	45
1404.2333	0	45
1404.2667	0	45
1404.3	0	45
1404.3333	0	45
1404.3667	0	45
1404.4	0	45
1404.4333	0	45
1404.4667	0	45
1404.5	0	45
1404.5333	0	45
1404.5667	0	45
1404.6	0	45
1404.6333	0	45
1404.6667	0	45
1404.7	0	45
1404.7333	0	45
1404.7667	293.3333333	45
1404.8	0	45
1404.8333	0	45
1404.8667	0	45
1404.9	0	45
1404.9333	0	45
1404.9667	0	45
1405	0	45
1405.0333	0	45
1405.0667	0	45
1405.1	0	45
1405.1333	0	45
1405.1667	0	45
1405.2	0	45
1405.2333	0	45
1405.2667	0	45
1405.3	0	45
1405.3333	0	45
1405.3667	0	45
1405.4	0	45
1405.4333	0	45
1405.4667	0	45
1405.5	0	45
1405.5333	0	45
1405.5667	0	45
1405.6	0	45
1405.6333	0	45
1405.6667	0	45
1405.7	0	45
1405.7333	0	45
1405.7667	0	45
1405.8	0	45
1405.8333	0	45
1405.8667	0	45
1405.9	0	45
1405.9333	0	45
1405.9667	0	45
1406	0	45
1406.0333	0	45
1406.0667	0	45
1406.1	0	45
1406.1333	0	45
1406.1667	0	45
1406.2	0	45
1406.2333	0	45
1406.2667	0	45
1406.3	0	45
1406.3333	0	45
1406.3667	0	45
1406.4	0	45
1406.4333	0	45
1406.4667	0	45
1406.5	0	45
1406.5333	240	45
1406.5667	0	45
1406.6	0	45
1406.6333	0	45
1406.6667	0	45
1406.7	0	45
1406.7333	0	45
1406.7667	0	45
1406.8	0	45
1406.8333	0	45
1406.8667	0	45
1406.9	0	45
1406.9333	0	45
1406.9667	0	45
1407	0	45
1407.0333	0	45
1407.0667	0	45
1407.1	0	45
1407.1333	0	45
1407.1667	0	45
1407.2	0	45
1407.2333	0	45
1407.2667	0	45
1407.3	0	45
1407.3333	0	45
1407.3667	0	45
1407.4	0	45
1407.4333	0	45
1407.4667	0	45
1407.5	0	45
1407.5333	0	45
1407.5667	240	45
1407.6	0	45
1407.6333	0	45
1407.6667	0	45
1407.7	0	45
1407.7333	0	45
1407.7667	0	45
1407.8	0	45
1407.8333	0	45
1407.8667	0	45
1407.9	0	45
1407.9333	0	45
1407.9667	0	45
1408	0	45
1408.0333	0	45
1408.0667	0	45
1408.1	0	45
1408.1333	0	45
1408.1667	0	45
1408.2	0	45
1408.2333	0	45
1408.2667	0	45
1408.3	0	45
1408.3333	0	45
1408.3667	0	45
1408.4	0	45
1408.4333	0	45
1408.4667	0	45
1408.5	0	45
1408.5333	240	45
1408.5667	0	45
1408.6	0	45
1408.6333	0	45
1408.6667	0	45
1408.7	0	45
1408.7333	0	45
1408.7667	0	45
1408.8	0	45
1408.8333	0	45
1408.8667	0	45
1408.9	0	45
1408.9333	0	45
1408.9667	0	45
1409	0	45
1409.0333	0	45
1409.0667	0	45
1409.1	0	45
1409.1333	0	45
1409.1667	0	45
1409.2	0	45
1409.2333	0	45
1409.2667	0	45
1409.3	0	45
1409.3333	0	45
1409.3667	0	45
1409.4	0	45
1409.4333	0	45
1409.4667	0	45
1409.5	0	45
1409.5333	0	45
1409.5667	0	45
1409.6	0	45
1409.6333	0	45
1409.6667	0	45
1409.7	0	45
1409.7333	0	45
1409.7667	0	45
1409.8	0	45
1409.8333	0	45
1409.8667	0	45
1409.9	0	45
1409.9333	0	45
1409.9667	0	45
1410	0	45
1410.0333	240	45
1410.0667	0	45
1410.1	0	45
1410.1333	0	45
1410.1667	0	45
1410.2	0	45
1410.2333	0	45
1410.2667	240	45
1410.3	0	45
1410.3333	0	45
1410.3667	0	45
1410.4	0	45
1410.4333	0	45
1410.4667	0	45
1410.5	0	45
1410.5333	240	45
1410.5667	0	45
1410.6	0	45
1410.6333	0	45
1410.6667	0	45
1410.7	0	45
1410.7333	0	45
1410.7667	0	45
1410.8	0	45
1410.8333	0	45
1410.8667	0	45
1410.9	0	45
1410.9333	0	45
1410.9667	0	45
1411	0	45
1411.0333	240	45
1411.0667	0	45
1411.1	0	45
1411.1333	0	45
1411.1667	0	45
1411.2	0	45
1411.2333	0	45
1411.2667	0	45
1411.3	0	45
1411.3333	0	45
1411.3667	0	45
1411.4	0	45
1411.4333	0	45
1411.4667	0	45
1411.5	0	45
1411.5333	0	45
1411.5667	0	45
1411.6	0	45
1411.6333	0	45
1411.6667	0	45
1411.7	0	45
1411.7333	0	45
1411.7667	0	45
1411.8	0	45
1411.8333	0	45
1411.8667	0	45
1411.9	0	45
1411.9333	0	45
1411.9667	0	45
1412	0	45
1412.0333	0	45
1412.0667	0	45
1412.1	0	45
1412.1333	0	45
1412.1667	0	45
1412.2	0	45
1412.2333	0	45
1412.2667	0	45
1412.3	0	45
1412.3333	0	45
1412.3667	0	45
1412.4	0	45
1412.4333	0	45
1412.4667	0	45
1412.5	0	45
1412.5333	293.3333333	45
1412.5667	293.3333333	45
1412.6	0	45
1412.6333	0	45
1412.6667	0	45
1412.7	0	45
1412.7333	0	45
1412.7667	0	45
1412.8	0	45
1412.8333	0	45
1412.8667	0	45
1412.9	0	45
1412.9333	0	45
1412.9667	0	45
1413	0	45
1413.0333	0	45
1413.0667	0	45
1413.1	0	45
1413.1333	0	45
1413.1667	0	45
1413.2	0	45
1413.2333	0	45
1413.2667	240	45
1413.3	0	45
1413.3333	0	45
1413.3667	0	45
1413.4	0	45
1413.4333	0	45
1413.4667	0	45
1413.5	0	45
1413.5333	600	45
1413.5667	600	45
1413.6	0	45
1413.6333	0	45
1413.6667	0	45
1413.7	0	45
1413.7333	0	45
1413.7667	0	45
1413.8	0	45
1413.8333	0	45
1413.8667	0	45
1413.9	0	45
1413.9333	0	45
1413.9667	0	45
1414	0	45
1414.0333	0	45
1414.0667	0	45
1414.1	0	45
1414.1333	0	45
1414.1667	0	45
1414.2	0	45
1414.2333	0	45
1414.2667	0	45
1414.3	0	45
1414.3333	0	45
1414.3667	0	45
1414.4	0	45
1414.4333	0	45
1414.4667	0	45
1414.5	0	45
1414.5333	0	45
1414.5667	0	45
1414.6	0	45
1414.6333	0	45
1414.6667	0	45
1414.7	0	45
1414.7333	0	45
1414.7667	0	45
1414.8	0	45
1414.8333	0	45
1414.8667	0	45
1414.9	0	45
1414.9333	0	45
1414.9667	0	45
1415	0	45
1415.0333	0	45
1415.0667	0	45
1415.1	0	45
1415.1333	0	45
1415.1667	0	45
1415.2	0	45
1415.2333	0	45
1415.2667	0	45
1415.3	0	45
1415.3333	0	45
1415.3667	0	45
1415.4	0	45
1415.4333	0	45
1415.4667	0	45
1415.5	0	45
1415.5333	0	45
1415.5667	0	45
1415.6	0	45
1415.6333	0	45
1415.6667	0	45
1415.7	0	45
1415.7333	0	45
1415.7667	0	45
1415.8	0	45
1415.8333	0	45
1415.8667	0	45
1415.9	0	45
1415.9333	0	45
1415.9667	0	45
1416	0	45
1416.0333	0	45
1416.0667	0	45
1416.1	0	45
1416.1333	0	45
1416.1667	0	45
1416.2	0	45
1416.2333	0	45
1416.2667	0	45
1416.3	0	45
1416.3333	0	45
1416.3667	0	45
1416.4	0	45
1416.4333	0	45
1416.4667	0	45
1416.5	0	45
1416.5333	0	45
1416.5667	0	45
1416.6	0	45
1416.6333	0	45
1416.6667	0	45
1416.7	0	45
1416.7333	0	45
1416.7667	0	45
1416.8	0	45
1416.8333	0	45
1416.8667	0	45
1416.9	0	45
1416.9333	0	45
1416.9667	0	45
1417	0	45
1417.0333	0	45
1417.0667	0	45
1417.1	0	45
1417.1333	0	45
1417.1667	0	45
1417.2	0	45
1417.2333	0	45
1417.2667	0	45
1417.3	0	45
1417.3333	0	45
1417.3667	0	45
1417.4	0	45
1417.4333	0	45
1417.4667	0	45
1417.5	0	45
1417.5333	0	45
1417.5667	0	45
1417.6	0	45
1417.6333	0	45
1417.6667	0	45
1417.7	0	45
1417.7333	0	45
1417.7667	0	45
1417.8	0	45
1417.8333	0	45
1417.8667	0	45
1417.9	0	45
1417.9333	0	45
1417.9667	0	45
1418	0	45
1418.0333	0	45
1418.0667	0	45
1418.1	0	45
1418.1333	0	45
1418.1667	0	45
1418.2	0	45
1418.2333	0	45
1418.2667	0	45
1418.3	0	45
1418.3333	0	45
1418.3667	0	45
1418.4	0	45
1418.4333	0	45
1418.4667	0	45
1418.5	0	45
1418.5333	0	45
1418.5667	0	45
1418.6	0	45
1418.6333	0	45
1418.6667	0	45
1418.7	0	45
1418.7333	0	45
1418.7667	0	45
1418.8	0	45
1418.8333	0	45
1418.8667	0	45
1418.9	0	45
1418.9333	0	45
1418.9667	0	45
1419	0	45
1419.0333	0	45
1419.0667	0	45
1419.1	0	45
1419.1333	0	45
1419.1667	0	45
1419.2	0	45
1419.2333	0	45
1419.2667	0	45
1419.3	0	45
1419.3333	0	45
1419.3667	0	45
1419.4	0	45
1419.4333	0	45
1419.4667	0	45
1419.5	0	45
1419.5333	0	45
1419.5667	0	45
1419.6	0	45
1419.6333	0	45
1419.6667	0	45
1419.7	0	45
1419.7333	0	45
1419.7667	0	45
1419.8	0	45
1419.8333	0	45
1419.8667	0	45
1419.9	0	45
1419.9333	0	45
1419.9667	0	45
1420	0	45
1420.0333	0	45
1420.0667	0	45
1420.1	0	45
1420.1333	0	45
1420.1667	0	45
1420.2	0	45
1420.2333	0	45
1420.2667	0	45
1420.3	0	45
1420.3333	0	45
1420.3667	0	45
1420.4	0	45
1420.4333	0	45
1420.4667	0	45
1420.5	0	45
1420.5333	0	45
1420.5667	0	45
1420.6	0	45
1420.6333	0	45
1420.6667	0	45
1420.7	0	45
1420.7333	0	45
1420.7667	0	45
1420.8	0	45
1420.8333	0	45
1420.8667	0	45
1420.9	0	45
1420.9333	0	45
1420.9667	0	45
1421	0	45
1421.0333	0	45
1421.0667	0	45
1421.1	0	45
1421.1333	0	45
1421.1667	0	45
1421.2	0	45
1421.2333	0	45
1421.2667	0	45
1421.3	0	45
1421.3333	0	45
1421.3667	0	45
1421.4	0	45
1421.4333	0	45
1421.4667	0	45
1421.5	0	45
1421.5333	0	45
1421.5667	0	45
1421.6	0	45
1421.6333	0	45
1421.6667	0	45
1421.7	0	45
1421.7333	0	45
1421.7667	0	45
1421.8	0	45
1421.8333	0	45
1421.8667	0	45
1421.9	0	45
1421.9333	0	45
1421.9667	0	45
1422	0	45
1422.0333	0	45
1422.0667	0	45
1422.1	0	45
1422.1333	0	45
1422.1667	0	45
1422.2	0	45
1422.2333	0	45
1422.2667	0	45
1422.3	0	45
1422.3333	0	45
1422.3667	0	45
1422.4	0	45
1422.4333	0	45
1422.4667	0	45
1422.5	0	45
1422.5333	0	45
1422.5667	0	45
1422.6	0	45
1422.6333	0	45
1422.6667	0	45
1422.7	0	45
1422.7333	0	45
1422.7667	0	45
1422.8	0	45
1422.8333	0	45
1422.8667	0	45
1422.9	0	45
1422.9333	0	45
1422.9667	0	45
1423	0	45
1423.0333	240	45
1423.0667	0	45
1423.1	0	45
1423.1333	0	45
1423.1667	0	45
1423.2	0	45
1423.2333	0	45
1423.2667	600	45
1423.3	600	45
1423.3333	0	45
1423.3667	0	45
1423.4	0	45
1423.4333	0	45
1423.4667	0	45
1423.5	0	45
1423.5333	240	45
1423.5667	0	45
1423.6	0	45
1423.6333	0	45
1423.6667	0	45
1423.7	0	45
1423.7333	0	45
1423.7667	0	45
1423.8	0	45
1423.8333	0	45
1423.8667	0	45
1423.9	0	45
1423.9333	0	45
1423.9667	0	45
1424	0	45
1424.0333	240	45
1424.0667	0	45
1424.1	0	45
1424.1333	0	45
1424.1667	0	45
1424.2	0	45
1424.2333	0	45
1424.2667	240	45
1424.3	0	45
1424.3333	0	45
1424.3667	0	45
1424.4	0	45
1424.4333	0	45
1424.4667	0	45
1424.5	0	45
1424.5333	240	45
1424.5667	0	45
1424.6	0	45
1424.6333	0	45
1424.6667	0	45
1424.7	0	45
1424.7333	0	45
1424.7667	240	45
1424.8	0	45
1424.8333	0	45
1424.8667	0	45
1424.9	0	45
1424.9333	0	45
1424.9667	0	45
1425	0	45
1425.0333	240	45
1425.0667	0	45
1425.1	0	45
1425.1333	0	45
1425.1667	0	45
1425.2	0	45
1425.2333	0	45
1425.2667	0	45
1425.3	0	45
1425.3333	0	45
1425.3667	0	45
1425.4	0	45
1425.4333	0	45
1425.4667	0	45
1425.5	0	45
1425.5333	240	45
1425.5667	0	45
1425.6	0	45
1425.6333	0	45
1425.6667	0	45
1425.7	0	45
1425.7333	0	45
1425.7667	0	45
1425.8	0	45
1425.8333	0	45
1425.8667	0	45
1425.9	0	45
1425.9333	0	45
1425.9667	0	45
1426	0	45
1426.0333	0	45
1426.0667	0	45
1426.1	0	45
1426.1333	0	45
1426.1667	0	45
1426.2	0	45
1426.2333	0	45
1426.2667	0	45
1426.3	0	45
1426.3333	0	45
1426.3667	0	45
1426.4	0	45
1426.4333	0	45
1426.4667	0	45
1426.5	0	45
1426.5333	240	45
1426.5667	0	45
1426.6	0	45
1426.6333	0	45
1426.6667	0	45
1426.7	0	45
1426.7333	0	45
1426.7667	0	45
1426.8	0	45
1426.8333	0	45
1426.8667	0	45
1426.9	0	45
1426.9333	0	45
1426.9667	0	45
1427	0	45
1427.0333	0	45
1427.0667	0	45
1427.1	0	45
1427.1333	0	45
1427.1667	0	45
1427.2	0	45
1427.2333	0	45
1427.2667	0	45
1427.3	0	45
1427.3333	0	45
1427.3667	0	45
1427.4	0	45
1427.4333	0	45
1427.4667	0	45
1427.5	0	45
1427.5333	240	45
1427.5667	0	45
1427.6	0	45
1427.6333	0	45
1427.6667	0	45
1427.7	0	45
1427.7333	0	45
1427.7667	240	45
1427.8	0	45
1427.8333	0	45
1427.8667	0	45
1427.9	0	45
1427.9333	0	45
1427.9667	0	45
1428	0	45
1428.0333	0	45
1428.0667	0	45
1428.1	0	45
1428.1333	0	45
1428.1667	0	45
1428.2	0	45
1428.2333	0	45
1428.2667	0	45
1428.3	0	45
1428.3333	0	45
1428.3667	0	45
1428.4	0	45
1428.4333	0	45
1428.4667	0	45
1428.5	0	45
1428.5333	0	45
1428.5667	0	45
1428.6	0	45
1428.6333	0	45
1428.6667	0	45
1428.7	0	45
1428.7333	0	45
1428.7667	293.3333333	45
1428.8	0	45
1428.8333	0	45
1428.8667	0	45
1428.9	0	45
1428.9333	0	45
1428.9667	0	45
1429	0	45
1429.0333	0	45
1429.0667	0	45
1429.1	0	45
1429.1333	0	45
1429.1667	0	45
1429.2	0	45
1429.2333	0	45
1429.2667	0	45
1429.3	0	45
1429.3333	0	45
1429.3667	0	45
1429.4	0	45
1429.4333	0	45
1429.4667	0	45
1429.5	0	45
1429.5333	0	45
1429.5667	0	45
1429.6	0	45
1429.6333	0	45
1429.6667	0	45
1429.7	0	45
1429.7333	0	45
1429.7667	0	45
1429.8	0	45
1429.8333	0	45
1429.8667	0	45
1429.9	0	45
1429.9333	0	45
1429.9667	0	45
1430	0	45
1430.0333	0	45
1430.0667	0	45
1430.1	0	45
1430.1333	0	45
1430.1667	0	45
1430.2	0	45
1430.2333	0	45
1430.2667	0	45
1430.3	0	45
1430.3333	0	45
1430.3667	0	45
1430.4	0	45
1430.4333	0	45
1430.4667	0	45
1430.5	0	45
1430.5333	240	45
1430.5667	0	45
1430.6	0	45
1430.6333	0	45
1430.6667	0	45
1430.7	0	45
1430.7333	0	45
1430.7667	0	45
1430.8	0	45
1430.8333	0	45
1430.8667	0	45
1430.9	0	45
1430.9333	0	45
1430.9667	0	45
1431	0	45
1431.0333	0	45
1431.0667	0	45
1431.1	0	45
1431.1333	0	45
1431.1667	0	45
1431.2	0	45
1431.2333	0	45
1431.2667	0	45
1431.3	0	45
1431.3333	0	45
1431.3667	0	45
1431.4	0	45
1431.4333	0	45
1431.4667	0	45
1431.5	0	45
1431.5333	0	45
1431.5667	240	45
1431.6	0	45
1431.6333	0	45
1431.6667	0	45
1431.7	0	45
1431.7333	0	45
1431.7667	0	45
1431.8	0	45
1431.8333	0	45
1431.8667	0	45
1431.9	0	45
1431.9333	0	45
1431.9667	0	45
1432	0	45
1432.0333	0	45
1432.0667	0	45
1432.1	0	45
1432.1333	0	45
1432.1667	0	45
1432.2	0	45
1432.2333	0	45
1432.2667	0	45
1432.3	0	45
1432.3333	0	45
1432.3667	0	45
1432.4	0	45
1432.4333	0	45
1432.4667	0	45
1432.5	0	45
1432.5333	240	45
1432.5667	0	45
1432.6	0	45
1432.6333	0	45
1432.6667	0	45
1432.7	0	45
1432.7333	0	45
1432.7667	0	45
1432.8	0	45
1432.8333	0	45
1432.8667	0	45
1432.9	0	45
1432.9333	0	45
1432.9667	0	45
1433	0	45
1433.0333	0	45
1433.0667	0	45
1433.1	0	45
1433.1333	0	45
1433.1667	0	45
1433.2	0	45
1433.2333	0	45
1433.2667	0	45
1433.3	0	45
1433.3333	0	45
1433.3667	0	45
1433.4	0	45
1433.4333	0	45
1433.4667	0	45
1433.5	0	45
1433.5333	0	45
1433.5667	0	45
1433.6	0	45
1433.6333	0	45
1433.6667	0	45
1433.7	0	45
1433.7333	0	45
1433.7667	0	45
1433.8	0	45
1433.8333	0	45
1433.8667	0	45
1433.9	0	45
1433.9333	0	45
1433.9667	0	45
1434	0	45
1434.0333	240	45
1434.0667	0	45
1434.1	0	45
1434.1333	0	45
1434.1667	0	45
1434.2	0	45
1434.2333	0	45
1434.2667	240	45
1434.3	0	45
1434.3333	0	45
1434.3667	0	45
1434.4	0	45
1434.4333	0	45
1434.4667	0	45
1434.5	0	45
1434.5333	240	45
1434.5667	0	45
1434.6	0	45
1434.6333	0	45
1434.6667	0	45
1434.7	0	45
1434.7333	0	45
1434.7667	0	45
1434.8	0	45
1434.8333	0	45
1434.8667	0	45
1434.9	0	45
1434.9333	0	45
1434.9667	0	45
1435	0	45
1435.0333	240	45
1435.0667	0	45
1435.1	0	45
1435.1333	0	45
1435.1667	0	45
1435.2	0	45
1435.2333	0	45
1435.2667	0	45
1435.3	0	45
1435.3333	0	45
1435.3667	0	45
1435.4	0	45
1435.4333	0	45
